JLSJC,SJLX,CLBS,FSRQ,CJXH,CJBH,YWFL,WTXH,SBXH,ZQDM,JYSC,GDDM,SBXW,WTFX,PCLX,CJSJ,CJSL,CJJG,CJJE,TOTALFEE,WTSL,PRICE,FUND,ASSET,COMBI,ZLXH,XGCX,ORIG,SFBZ,TZGW,AUTO,COMP,ALGO,WTZT,TSBZ,TZLX,PCFX,OPERATOR,SFCD,FQFS,DRSL,DRJE,WTPH,JYSL,BDKC,WBXT,XTLY,SBFX,ZCJSL,ZCJJE,HGXH,JGLX,ZRZH,MBLX,SCCJSJ,ETFSSFS,HBDM,CPBH,DYBH,ZHBH
2018-05-04 09:34:48,fund.jy.realdeal,0,20180504,6661836,30180|0101000001037462,1,889640,99,000830,2,0899142398,265700,1,,93449,2000.0,17.81,35620.0,3.92,18000.0,17.81,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,7,,1,,400002,,Y,18000.0,320469.0,889639,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93449,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661898,30207|0104000001072876,1,889718,115,000002,2,0899142398,265700,1,,93502,1900.0,27.3,51870.0,5.71,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,1900.0,51870.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661899,30207|0104000001072878,1,889718,115,000002,2,0899142398,265700,1,,93502,200.0,27.3,5460.0,0.6,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,2100.0,57330.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661900,30207|0104000001072880,1,889718,115,000002,2,0899142398,265700,1,,93502,900.0,27.3,24570.0,2.7,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,3000.0,81900.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661901,30207|0104000001072882,1,889718,115,000002,2,0899142398,265700,1,,93502,200.0,27.3,5460.0,0.6,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,3200.0,87360.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661902,30207|0104000001072884,1,889718,115,000002,2,0899142398,265700,1,,93502,200.0,27.3,5460.0,0.6,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,3400.0,92820.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661903,30207|0104000001072886,1,889718,115,000002,2,0899142398,265700,1,,93502,3200.0,27.3,87360.0,9.61,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,6600.0,180180.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661904,30207|0104000001072888,1,889718,115,000002,2,0899142398,265700,1,,93502,300.0,27.3,8190.0,0.9,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,6900.0,188370.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661905,30207|0104000001072890,1,889718,115,000002,2,0899142398,265700,1,,93502,1800.0,27.3,49140.0,5.41,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,8700.0,237510.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661906,30207|0104000001072892,1,889718,115,000002,2,0899142398,265700,1,,93502,200.0,27.3,5460.0,0.6,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,8900.0,242970.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661907,30207|0104000001072894,1,889718,115,000002,2,0899142398,265700,1,,93502,600.0,27.3,16380.0,1.8,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,9500.0,259350.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:01,fund.jy.realdeal,0,20180504,6661908,30207|0104000001072896,1,889718,115,000002,2,0899142398,265700,1,,93502,500.0,27.3,13650.0,1.5,14200.0,27.3,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,10000.0,273000.0,889717,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93502,,,0040A008,1,1
2018-05-04 09:35:13,fund.jy.realdeal,0,20180504,6661939,30222|0104000001095006,1,889722,117,000002,2,0899142398,265700,1,,93513,300.0,27.38,8214.0,0.9,10800.0,27.38,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,300.0,8214.0,889721,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93513,,,0040A008,1,1
2018-05-04 09:35:15,fund.jy.realdeal,0,20180504,6661944,30222|0104000001098706,1,889722,117,000002,2,0899142398,265700,1,,93515,114.0,27.38,3121.32,0.34,10800.0,27.38,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,414.0,11335.32,889721,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93513,,,0040A008,1,1
2018-05-04 09:35:15,fund.jy.realdeal,0,20180504,6661945,30225|0101000001095093,1,889725,118,000830,2,0899142398,265700,1,,93515,600.0,17.84,10704.0,1.18,600.0,17.84,187,367,367,0,0,5,STP#14#1#0#0#0#,400052,0,0,,7,,1,,400002,,Y,600.0,10704.0,889724,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93515,,,0040A008,1,1
2018-05-04 09:35:16,fund.jy.realdeal,0,20180504,6661948,30222|0104000001101017,1,889722,117,000002,2,0899142398,265700,1,,93516,2100.0,27.38,57498.0,6.32,10800.0,27.38,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,2514.0,68833.32,889721,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93513,,,0040A008,1,1
2018-05-04 09:35:23,fund.jy.realdeal,0,20180504,6661969,30234|545700,1,889730,191,601003,1,B881487301,32201,1,,93523,9200.0,7.73,71116.0,9.24,60000.0,7.73,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,9200.0,71116.0,889729,0,0,1001,3,B,0.0,0.0,0,0,0,0,93523,,,0040A008,1,1
2018-05-04 09:35:23,fund.jy.realdeal,0,20180504,6661970,30234|545701,1,889730,191,601003,1,B881487301,32201,1,,93523,100.0,7.73,773.0,0.11,60000.0,7.73,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,9300.0,71889.0,889729,0,0,1001,3,B,0.0,0.0,0,0,0,0,93523,,,0040A008,1,1
2018-05-04 09:35:23,fund.jy.realdeal,0,20180504,6661971,30234|545702,1,889730,191,601003,1,B881487301,32201,1,,93523,200.0,7.73,1546.0,0.2,60000.0,7.73,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,9500.0,73435.0,889729,0,0,1001,3,B,0.0,0.0,0,0,0,0,93523,,,0040A008,1,1
2018-05-04 09:35:23,fund.jy.realdeal,0,20180504,6661972,30234|545703,1,889730,191,601003,1,B881487301,32201,1,,93523,500.0,7.73,3865.0,0.51,60000.0,7.73,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,10000.0,77300.0,889729,0,0,1001,3,B,0.0,0.0,0,0,0,0,93523,,,0040A008,1,1
2018-05-04 09:35:23,fund.jy.realdeal,0,20180504,6661973,30234|545704,1,889730,191,601003,1,B881487301,32201,1,,93523,600.0,7.73,4638.0,0.6,60000.0,7.73,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,10600.0,81938.0,889729,0,0,1001,3,B,0.0,0.0,0,0,0,0,93523,,,0040A008,1,1
2018-05-04 09:35:23,fund.jy.realdeal,0,20180504,6661974,30234|545705,1,889730,191,601003,1,B881487301,32201,1,,93523,4500.0,7.73,34785.0,4.53,60000.0,7.73,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,15100.0,116723.0,889729,0,0,1001,3,B,0.0,0.0,0,0,0,0,93523,,,0040A008,1,1
2018-05-04 09:35:23,fund.jy.realdeal,0,20180504,6661975,30234|545706,1,889730,191,601003,1,B881487301,32201,1,,93523,27200.0,7.73,210256.0,27.34,60000.0,7.73,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,42300.0,326979.0,889729,0,0,1001,3,B,0.0,0.0,0,0,0,0,93523,,,0040A008,1,1
2018-05-04 09:35:23,fund.jy.realdeal,0,20180504,6661976,30234|545707,1,889730,191,601003,1,B881487301,32201,1,,93523,800.0,7.73,6184.0,0.8,60000.0,7.73,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,43100.0,333163.0,889729,0,0,1001,3,B,0.0,0.0,0,0,0,0,93523,,,0040A008,1,1
2018-05-04 09:35:23,fund.jy.realdeal,0,20180504,6661977,30234|545708,1,889730,191,601003,1,B881487301,32201,1,,93523,16900.0,7.73,130637.0,16.98,60000.0,7.73,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,7,,1,,400002,,Y,60000.0,463800.0,889729,0,0,1001,3,B,0.0,0.0,0,0,0,0,93523,,,0040A008,1,1
2018-05-04 09:35:34,fund.jy.realdeal,0,20180504,6662006,30245|0104000001138782,1,889733,121,000002,2,0899142398,265700,1,,93534,8300.0,27.4,227420.0,25.02,8300.0,27.4,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,7,,1,,400002,,Y,8300.0,227420.0,889732,0,0,1001,3,0B,0.0,0.0,0,0,0,0,93534,,,0040A008,1,1
2018-05-04 09:36:01,fund.jy.realdeal,0,20180504,6662040,30248|0101000001197141,1,889742,123,000830,2,0899142398,265700,2,,93602,18000.0,17.92,322560.0,35.48,18000.0,17.92,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,7,,1,,400002,,Y,18000.0,322560.0,889741,0,0,1001,3,0S,0.0,0.0,0,0,0,0,93602,,,0040A008,1,1
2018-05-04 09:36:51,fund.jy.realdeal,0,20180504,6662103,30255|0101000001295064,1,889822,148,000830,2,0899142398,265700,2,,93651,200.0,17.93,3586.0,0.39,600.0,17.93,187,367,367,0,0,5,STP#14#1#0#0#0#,400052,0,0,,6,,1,,400002,,Y,200.0,3586.0,889821,0,0,1001,3,0S,0.0,0.0,0,0,0,0,93651,,,0040A008,1,1
2018-05-04 09:36:51,fund.jy.realdeal,0,20180504,6662104,30255|0101000001295233,1,889822,148,000830,2,0899142398,265700,2,,93652,400.0,17.93,7172.0,0.79,600.0,17.93,187,367,367,0,0,5,STP#14#1#0#0#0#,400052,0,0,,7,,1,,400002,,Y,600.0,10758.0,889821,0,0,1001,3,0S,0.0,0.0,0,0,0,0,93651,,,0040A008,1,1
2018-05-04 09:37:17,fund.jy.realdeal,0,20180504,6662161,30259|686587,1,889854,249,601003,1,B881487301,32201,2,,93717,3000.0,7.72,23160.0,3.01,60000.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,3000.0,23160.0,889853,0,0,1001,3,S,0.0,0.0,0,0,0,0,93717,,,0040A008,1,1
2018-05-04 09:37:17,fund.jy.realdeal,0,20180504,6662162,30259|686761,1,889854,249,601003,1,B881487301,32201,2,,93717,10000.0,7.72,77200.0,10.03,60000.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,13000.0,100360.0,889853,0,0,1001,3,S,0.0,0.0,0,0,0,0,93717,,,0040A008,1,1
2018-05-04 09:37:18,fund.jy.realdeal,0,20180504,6662171,30259|687119,1,889854,249,601003,1,B881487301,32201,2,,93717,1900.0,7.72,14668.0,1.9,60000.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,14900.0,115028.0,889853,0,0,1001,3,S,0.0,0.0,0,0,0,0,93717,,,0040A008,1,1
2018-05-04 09:37:19,fund.jy.realdeal,0,20180504,6662186,30259|689070,1,889854,249,601003,1,B881487301,32201,2,,93719,600.0,7.72,4632.0,0.6,60000.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,15500.0,119660.0,889853,0,0,1001,3,S,0.0,0.0,0,0,0,0,93717,,,0040A008,1,1
2018-05-04 09:37:21,fund.jy.realdeal,0,20180504,6662198,30259|691165,1,889854,249,601003,1,B881487301,32201,2,,93721,1000.0,7.72,7720.0,1.0,60000.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,16500.0,127380.0,889853,0,0,1001,3,S,0.0,0.0,0,0,0,0,93717,,,0040A008,1,1
2018-05-04 09:38:30,fund.jy.realdeal,0,20180504,6662351,30268|770182,1,889973,292,601003,1,B881487301,32201,2,,93829,500.0,7.72,3860.0,0.5,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,500.0,3860.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:35,fund.jy.realdeal,0,20180504,6662365,30268|776761,1,889973,292,601003,1,B881487301,32201,2,,93835,500.0,7.72,3860.0,0.5,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,1000.0,7720.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:35,fund.jy.realdeal,0,20180504,6662366,30268|776814,1,889973,292,601003,1,B881487301,32201,2,,93835,100.0,7.72,772.0,0.1,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,1100.0,8492.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:37,fund.jy.realdeal,0,20180504,6662373,30268|777942,1,889973,292,601003,1,B881487301,32201,2,,93836,300.0,7.72,2316.0,0.3,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,1400.0,10808.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:41,fund.jy.realdeal,0,20180504,6662390,30268|782966,1,889973,292,601003,1,B881487301,32201,2,,93841,500.0,7.72,3860.0,0.5,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,1900.0,14668.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:42,fund.jy.realdeal,0,20180504,6662391,30268|783330,1,889973,292,601003,1,B881487301,32201,2,,93841,200.0,7.72,1544.0,0.2,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,2100.0,16212.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:43,fund.jy.realdeal,0,20180504,6662393,30268|785025,1,889973,292,601003,1,B881487301,32201,2,,93842,2000.0,7.72,15440.0,2.01,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,4100.0,31652.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:43,fund.jy.realdeal,0,20180504,6662394,30268|785425,1,889973,292,601003,1,B881487301,32201,2,,93843,3000.0,7.72,23160.0,3.01,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,7100.0,54812.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:46,fund.jy.realdeal,0,20180504,6662396,30268|788528,1,889973,292,601003,1,B881487301,32201,2,,93846,4000.0,7.72,30880.0,4.02,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,11100.0,85692.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:49,fund.jy.realdeal,0,20180504,6662402,30268|792709,1,889973,292,601003,1,B881487301,32201,2,,93850,10000.0,7.72,77200.0,10.03,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,21100.0,162892.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:55,fund.jy.realdeal,0,20180504,6662414,30268|798869,1,889973,292,601003,1,B881487301,32201,2,,93855,500.0,7.72,3860.0,0.5,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,21600.0,166752.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:38:57,fund.jy.realdeal,0,20180504,6662415,30268|799590,1,889973,292,601003,1,B881487301,32201,2,,93856,5000.0,7.72,38600.0,5.02,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,26600.0,205352.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:39:01,fund.jy.realdeal,0,20180504,6662426,30268|804521,1,889973,292,601003,1,B881487301,32201,2,,93901,5000.0,7.72,38600.0,5.02,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,31600.0,243952.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:39:02,fund.jy.realdeal,0,20180504,6662444,30268|804664,1,889973,292,601003,1,B881487301,32201,2,,93901,7800.0,7.72,60216.0,7.82,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,39400.0,304168.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:39:04,fund.jy.realdeal,0,20180504,6662470,30268|807496,1,889973,292,601003,1,B881487301,32201,2,,93904,200.0,7.72,1544.0,0.2,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,39600.0,305712.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:39:06,fund.jy.realdeal,0,20180504,6662479,30268|809423,1,889973,292,601003,1,B881487301,32201,2,,93905,100.0,7.72,772.0,0.1,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,6,,1,,400002,,Y,39700.0,306484.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:39:11,fund.jy.realdeal,0,20180504,6662490,30268|815419,1,889973,292,601003,1,B881487301,32201,2,,93911,3800.0,7.72,29336.0,3.82,43500.0,7.72,187,367,367,0,0,5,STP#12#1#0#0#0#,400050,0,0,,7,,1,,400002,,Y,43500.0,335820.0,889972,0,0,1001,3,S,0.0,0.0,0,0,0,0,93829,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662640,30287|925075,1,890179,380,600383,1,B881487301,32201,1,,94101,1500.0,11.35,17025.0,2.21,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,1500.0,17025.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662641,30287|925076,1,890179,380,600383,1,B881487301,32201,1,,94101,2000.0,11.35,22700.0,2.95,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,3500.0,39725.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662642,30287|925077,1,890179,380,600383,1,B881487301,32201,1,,94101,500.0,11.35,5675.0,0.73,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,4000.0,45400.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662643,30287|925078,1,890179,380,600383,1,B881487301,32201,1,,94101,1000.0,11.35,11350.0,1.48,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,5000.0,56750.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662644,30287|925079,1,890179,380,600383,1,B881487301,32201,1,,94101,1000.0,11.35,11350.0,1.48,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,6000.0,68100.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662645,30287|925080,1,890179,380,600383,1,B881487301,32201,1,,94101,300.0,11.35,3405.0,0.44,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,6300.0,71505.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662646,30287|925081,1,890179,380,600383,1,B881487301,32201,1,,94101,1900.0,11.35,21565.0,2.8,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,8200.0,93070.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662647,30287|925082,1,890179,380,600383,1,B881487301,32201,1,,94101,5000.0,11.35,56750.0,7.38,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,13200.0,149820.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662648,30287|925083,1,890179,380,600383,1,B881487301,32201,1,,94101,300.0,11.35,3405.0,0.44,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,13500.0,153225.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662649,30287|925084,1,890179,380,600383,1,B881487301,32201,1,,94101,1500.0,11.35,17025.0,2.21,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,15000.0,170250.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662650,30287|925085,1,890179,380,600383,1,B881487301,32201,1,,94101,1000.0,11.35,11350.0,1.48,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,16000.0,181600.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662651,30287|925086,1,890179,380,600383,1,B881487301,32201,1,,94101,300.0,11.35,3405.0,0.44,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,16300.0,185005.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662652,30287|925087,1,890179,380,600383,1,B881487301,32201,1,,94101,10000.0,11.35,113500.0,14.76,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,26300.0,298505.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662653,30287|925088,1,890179,380,600383,1,B881487301,32201,1,,94101,2000.0,11.35,22700.0,2.95,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,28300.0,321205.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662654,30287|925089,1,890179,380,600383,1,B881487301,32201,1,,94101,500.0,11.35,5675.0,0.73,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,28800.0,326880.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662655,30287|925090,1,890179,380,600383,1,B881487301,32201,1,,94101,500.0,11.35,5675.0,0.73,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,29300.0,332555.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662656,30287|925091,1,890179,380,600383,1,B881487301,32201,1,,94101,1300.0,11.35,14755.0,1.92,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,30600.0,347310.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662657,30287|925092,1,890179,380,600383,1,B881487301,32201,1,,94101,2000.0,11.35,22700.0,2.95,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,32600.0,370010.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
2018-05-04 09:41:02,fund.jy.realdeal,0,20180504,6662658,30287|925093,1,890179,380,600383,1,B881487301,32201,1,,94101,1000.0,11.35,11350.0,1.48,50000.0,11.35,187,367,367,0,0,5,STP#17#1#0#0#0#,400055,0,0,,6,,1,,400002,,Y,33600.0,381360.0,890178,0,0,1001,3,B,0.0,0.0,0,0,0,0,94101,,,0040A008,1,1
